minilm_sim,lstm_prob,tfidf_sim,jaccard_sim,token_overlap,levenshtein_dist,label,group,source,split
0.8186854,0.8887710571289062,0.6423105527568026,0.38095238095238093,8,87,0,34111,nli_triplet,test
0.87557214,0.9347302913665771,0.5508569142243406,0.4444444444444444,4,31,1,34114,nli_triplet,test
0.8302514,0.9565905928611755,0.42681436963100855,0.23809523809523808,5,90,1,34115,ml_paraphrase,test
0.9432137,0.9942296743392944,0.6480369902882402,0.4,4,55,1,34118,ml_paraphrase,test
0.9795412,0.9685972332954407,0.46993808117358,0.375,3,23,1,34123,nli_triplet,test
0.43078557,0.3956232964992523,0.0,0.0,0,31,0,34128,nli_triplet,test
0.74728227,0.8244338035583496,0.49207944240249185,0.21428571428571427,3,57,1,34130,nli_triplet,test
-0.008569708,0.26924368739128113,0.0,0.0,0,83,0,34140,nli_triplet,test
0.7763157,0.9787378907203674,0.5735105237372276,0.2916666666666667,7,73,1,34145,stsb_tr,test
0.76417065,0.9569209218025208,0.6892195191689978,0.375,6,50,1,34155,nli_triplet,test
0.30426505,0.02601589262485504,0.025612472795815452,0.07142857142857142,1,57,0,18481,nli_triplet,test
0.901319,0.992820680141449,0.40194037563485463,0.21052631578947367,4,78,1,34156,ml_paraphrase,test
0.45585886,0.481315553188324,0.005545936980493266,0.05555555555555555,1,85,1,34162,nli_triplet,test
0.91283953,0.8962168097496033,0.2400967206946746,0.1111111111111111,2,57,1,22500,nli_triplet,test
0.9224731,0.9980669617652893,0.5974956527835722,0.5555555555555556,10,64,1,15726,ml_paraphrase,test
0.10390011,0.6262257695198059,0.010994364528182974,0.038461538461538464,1,98,0,34176,ml_paraphrase,test
0.3027048,0.4255311191082001,0.0,0.0,0,44,0,34179,nli_triplet,test
0.97587043,0.9927071928977966,0.6011787133586558,0.4666666666666667,7,40,1,34181,ml_paraphrase,test
0.7627324,0.5197821259498596,0.09300590104463483,0.09090909090909091,1,42,1,34183,nli_triplet,test
0.61998785,0.8307728171348572,0.28808276740139127,0.375,3,28,1,6049,nli_triplet,test
0.43509448,0.2415216714143753,0.015512660810425771,0.058823529411764705,1,73,0,34186,nli_triplet,test
0.35225305,0.21686309576034546,0.17107647757679023,0.1111111111111111,2,83,0,34187,nli_triplet,test
0.8241559,0.9028244614601135,0.4634698949536525,0.3333333333333333,8,105,1,34191,ml_paraphrase,test
0.427985,0.751578152179718,0.09770471648945656,0.05555555555555555,1,72,0,15359,nli_triplet,test
0.65964097,0.38246166706085205,0.29578544720786043,0.18181818181818182,2,43,0,34194,nli_triplet,test
0.2579226,0.40594184398651123,0.06983980805510177,0.14285714285714285,1,37,0,2595,nli_triplet,test
0.706565,0.9386854767799377,0.19198563027768598,0.125,1,23,0,34199,nli_triplet,test
0.7023865,0.08238829672336578,0.27589775969545605,0.06896551724137931,2,99,0,1417,nli_triplet,test
0.6640363,0.7738944292068481,0.325923404421165,0.23076923076923078,3,53,1,13557,nli_triplet,test
0.4920748,0.019759444519877434,0.017660232229301645,0.058823529411764705,1,92,0,25583,nli_triplet,test
0.23246126,0.007246444933116436,0.10474680614938471,0.0,0,88,0,34209,nli_triplet,test
0.96269214,0.8744654655456543,0.2030683534241762,0.13333333333333333,2,58,1,34210,ml_paraphrase,test
0.8235806,0.8057128190994263,0.5951453202608818,0.36363636363636365,4,29,1,34211,nli_triplet,test
0.59200937,0.5708890557289124,0.1296939673200077,0.1111111111111111,1,29,1,34212,nli_triplet,test
0.43745193,0.7388250827789307,0.0,0.0,0,34,1,34216,nli_triplet,test
0.90816987,0.9717699885368347,0.6799391410069493,0.42105263157894735,8,42,1,34221,ml_paraphrase,test
0.62295806,0.9549927115440369,0.41122862277616135,0.21052631578947367,4,61,1,34223,ml_paraphrase,test
0.7869577,0.9663427472114563,0.5239897117903916,0.3076923076923077,4,31,1,34225,nli_triplet,test
0.7631584,0.12984174489974976,0.0,0.0,0,39,1,34238,nli_triplet,test
0.24775425,0.29012349247932434,0.0,0.0,0,101,0,34239,nli_triplet,test
0.6624059,0.9661673307418823,0.27608755981611993,0.08333333333333333,1,49,1,34242,nli_triplet,test
0.9034822,0.9670867323875427,0.48023694444568515,0.25,5,49,1,34244,ml_paraphrase,test
0.23148564,0.8197770714759827,0.0,0.0,0,99,0,34252,ml_paraphrase,test
0.78606975,0.9048151969909668,0.33008839032561077,0.15384615384615385,2,50,1,34253,nli_triplet,test
-0.032042876,0.2515358626842499,0.0,0.0,0,40,0,34255,stsb_tr,test
0.34183022,0.1465538740158081,0.0793423000674645,0.1,1,40,0,34256,nli_triplet,test
0.46445185,0.1776605248451233,0.03530737089834663,0.05263157894736842,1,78,0,1819,nli_triplet,test
0.44370613,0.4076116681098938,0.05647751268978938,0.15384615384615385,2,45,0,34277,nli_triplet,test
0.8691805,0.9841145277023315,0.45881854617800133,0.19047619047619047,4,77,1,34281,ml_paraphrase,test
0.52383566,0.8906187415122986,0.27550558432395644,0.16666666666666666,2,60,1,34306,nli_triplet,test
0.3706804,0.6199089288711548,0.0,0.0,0,22,0,34307,nli_triplet,test
0.2550452,0.07187065482139587,0.0,0.0,0,39,0,34308,nli_triplet,test
-0.02990472,0.023981977254152298,0.04680195367764893,0.07142857142857142,1,46,0,13443,nli_triplet,test
0.66831505,0.7317161560058594,0.0,0.0,0,62,1,1188,nli_triplet,test
0.8539846,0.9591304659843445,0.7399752923737828,0.5555555555555556,5,17,1,29194,nli_triplet,test
0.5356705,0.7816876173019409,0.048941678797688175,0.05555555555555555,1,58,0,5625,nli_triplet,test
0.49640363,0.13726000487804413,0.046343542798402006,0.09090909090909091,1,45,0,34316,nli_triplet,test
0.35140896,0.060819126665592194,0.0,0.0,0,54,0,34331,nli_triplet,test
0.47197562,0.10254644602537155,0.0,0.0,0,42,1,21768,nli_triplet,test
0.82615256,0.9826710820198059,0.5530655787799289,0.3333333333333333,2,22,1,34337,nli_triplet,test
0.64117885,0.6530726552009583,0.21883538505380196,0.05555555555555555,1,112,0,34345,nli_triplet,test
0.6310052,0.9914994835853577,0.4009195271241449,0.2,3,62,1,34353,nli_triplet,test
0.95551795,0.9931634664535522,0.4904096597996853,0.34782608695652173,8,59,1,34363,ml_paraphrase,test
0.77010286,0.36264845728874207,0.18279060950790058,0.0,0,26,1,10126,nli_triplet,test
0.3584582,0.35089075565338135,0.07963593548507901,0.13333333333333333,2,50,0,34367,nli_triplet,test
0.37463704,0.03864247724413872,0.01916711190422684,0.0625,1,58,0,34368,nli_triplet,test
0.17316186,0.041473936289548874,0.0,0.0,0,80,0,34369,nli_triplet,test
0.67056656,0.6285644173622131,0.04147519671851196,0.1111111111111111,1,25,1,34374,nli_triplet,test
0.72130096,0.7394289970397949,0.11478908249202668,0.06666666666666667,1,89,1,21735,nli_triplet,test
0.7325849,0.9177610874176025,0.13524468924160732,0.1111111111111111,1,31,1,34379,nli_triplet,test
0.6778895,0.9115278124809265,0.3615551087224471,0.3333333333333333,3,10,0,13152,nli_triplet,test
0.24031006,0.2434276044368744,0.0,0.0,0,41,0,34384,stsb_tr,test
0.45697373,0.5219791531562805,0.0,0.0,0,76,0,34389,stsb_tr,test
0.47257268,0.332706093788147,0.044665995035431484,0.1111111111111111,1,36,1,34391,nli_triplet,test
0.51154685,0.4872438311576843,0.03640654202154167,0.04,1,137,0,34399,nli_triplet,test
1.0000001,0.9902633428573608,1.0000000000000002,1.0,5,0,1,34403,nli_triplet,test
0.7886261,0.7496694326400757,0.0,0.0,0,21,1,34408,nli_triplet,test
0.847651,0.8532187938690186,0.4135125087778324,0.25,3,57,0,34411,nli_triplet,test
0.43572703,0.6349968314170837,0.0,0.0,0,118,1,32758,nli_triplet,test
0.8894784,0.5436928868293762,0.3611483606867537,0.18181818181818182,2,28,1,34415,nli_triplet,test
0.5081961,0.4847562611103058,0.28600456812262853,0.11764705882352941,2,42,0,34418,nli_triplet,test
0.7810651,0.7510088086128235,0.2631649926272337,0.0,0,37,0,34419,nli_triplet,test
0.9999999,0.9952459931373596,1.0,1.0,6,0,1,34423,nli_triplet,test
0.77485216,0.9804224371910095,0.7615346573544431,0.5714285714285714,4,18,1,34424,nli_triplet,test
0.0016645119,0.27475062012672424,0.0,0.0,0,57,0,34428,ml_paraphrase,test
0.92110825,0.9986224174499512,0.6401655998751863,0.3448275862068966,10,96,1,34429,ml_paraphrase,test
0.811473,0.6379489898681641,0.5102128254610154,0.25,7,67,1,34432,stsb_tr,test
0.21847543,0.049839187413454056,0.45231618764496917,0.0625,1,66,0,5223,nli_triplet,test
0.54817903,0.43766140937805176,0.041633143668231155,0.09090909090909091,1,44,1,34434,nli_triplet,test
-0.025762849,0.22613687813282013,0.0,0.0,0,93,0,34444,nli_triplet,test
0.6532643,0.17680159211158752,0.17541851697406968,0.16666666666666666,2,35,0,34452,nli_triplet,test
0.6919608,0.7331039309501648,0.2864647087532054,0.3333333333333333,5,35,0,34455,nli_triplet,test
0.9733244,0.995484471321106,0.5598047745382618,0.21428571428571427,3,48,1,32278,ml_paraphrase,test
0.44792902,0.9212456941604614,0.7464412415126409,0.3333333333333333,3,23,0,34460,nli_triplet,test
0.6099106,0.9133379459381104,0.11989983976412447,0.08333333333333333,1,54,1,1226,nli_triplet,test
0.08614086,0.02696905843913555,0.21345742094874412,0.058823529411764705,1,94,0,34461,nli_triplet,test
0.63813925,0.9130116701126099,0.35525462768686256,0.07692307692307693,1,58,1,34462,nli_triplet,test
0.68613887,0.014080742374062538,0.4348721749677857,0.0,0,37,0,34463,nli_triplet,test
0.84385747,0.9899603128433228,0.8505075543175544,0.5,4,13,1,16264,nli_triplet,test
0.7121451,0.7033127546310425,0.16667081013157464,0.06666666666666667,1,57,1,34469,nli_triplet,test
0.85809386,0.9585891366004944,0.33235183946308083,0.3333333333333333,8,65,1,34475,ml_paraphrase,test
0.32147396,0.017683476209640503,0.0,0.0,0,28,0,34482,nli_triplet,test
0.33882102,0.08503418415784836,0.0765645103274649,0.05555555555555555,1,117,0,5396,nli_triplet,test
0.8070757,0.9593898057937622,0.6614926851831673,0.4,4,32,1,1534,nli_triplet,test
0.46215472,0.8733137249946594,0.05384820366555465,0.09090909090909091,1,38,0,34487,nli_triplet,test
0.7577209,0.9218766093254089,0.33590479605965917,0.19047619047619047,4,98,1,34496,ml_paraphrase,test
0.42328897,0.0024984197225421667,0.0,0.0,0,74,0,34497,ml_paraphrase,test
0.88963425,0.9915305376052856,0.49894915472914947,0.26666666666666666,4,45,1,34499,ml_paraphrase,test
0.72937584,0.7796770930290222,0.19682830472740423,0.11764705882352941,2,70,1,34507,nli_triplet,test
0.10473707,0.008101343177258968,0.018915126390245566,0.043478260869565216,1,146,0,8961,nli_triplet,test
0.20300359,0.7151429653167725,0.0,0.0,0,108,0,16601,nli_triplet,test
0.6379883,0.6389335989952087,0.20029199415507792,0.3,3,21,1,34522,nli_triplet,test
0.19926584,0.22880826890468597,0.0,0.0,0,50,0,29973,nli_triplet,test
0.18289718,0.2911681532859802,0.10701949306509173,0.15384615384615385,2,57,0,521,nli_triplet,test
0.9349698,0.8890226483345032,0.545223437067824,0.3333333333333333,4,53,1,15277,nli_triplet,test
0.49686027,0.8013466596603394,0.054555920972669945,0.0,0,77,0,34530,ml_paraphrase,test
0.9651501,0.912189245223999,0.34732320656876187,0.2777777777777778,5,54,1,34533,ml_paraphrase,test
0.893408,0.9883354902267456,0.30774084661914747,0.25,6,89,1,34535,ml_paraphrase,test
0.11525031,0.06126817315816879,0.014076780811321837,0.03125,1,117,0,34536,ml_paraphrase,test
0.65381384,0.9409233927726746,0.5355845004449094,0.3333333333333333,6,87,1,34539,ml_paraphrase,test
0.92340356,0.7039164304733276,0.7377694165680593,0.2222222222222222,2,31,1,10996,nli_triplet,test
0.20325741,0.4166261851787567,0.0,0.0,0,30,0,34543,nli_triplet,test
0.47500694,0.13066883385181427,0.0,0.0,0,97,0,34549,ml_paraphrase,test
0.9330882,0.8896801471710205,0.5898822008426218,0.42857142857142855,3,32,1,34553,nli_triplet,test
0.37424737,0.2430950403213501,0.23943125912636132,0.043478260869565216,1,151,0,34556,nli_triplet,test
0.37973434,0.014679385349154472,0.15434841995578502,0.16666666666666666,2,44,0,34557,nli_triplet,test
0.8066821,0.8517663478851318,0.0,0.0,0,69,1,34561,ml_paraphrase,test
0.45703778,0.26831093430519104,0.0,0.0,0,48,0,34563,nli_triplet,test
0.4901889,0.7128713130950928,0.2971493933337101,0.3333333333333333,3,25,0,34570,nli_triplet,test
0.7657426,0.9827379584312439,0.3566439381196808,0.3125,5,46,1,4844,ml_paraphrase,test
0.8266159,0.8901275396347046,0.4582050742772845,0.21428571428571427,3,37,1,34582,nli_triplet,test
0.9481374,0.9968993663787842,0.5293503356084484,0.23809523809523808,5,65,1,7481,ml_paraphrase,test
0.52621984,0.9762622117996216,0.05557671603969268,0.07692307692307693,1,62,0,34583,nli_triplet,test
0.5902494,0.6677970886230469,0.19880432125954017,0.125,1,26,0,34585,nli_triplet,test
0.09981608,0.034747250378131866,0.5823996830218721,0.25,2,21,0,34588,nli_triplet,test
0.65814954,0.9792911410331726,0.4357016938271458,0.375,3,29,1,1656,nli_triplet,test
0.48461676,0.9908581376075745,0.16949030561411585,0.16666666666666666,2,48,1,34596,nli_triplet,test
0.71669114,0.9805214405059814,0.32310616912462503,0.25,2,18,1,34599,nli_triplet,test
0.5332022,0.22962838411331177,0.0,0.0,0,49,0,34605,nli_triplet,test
0.88550633,0.9546477198600769,0.461515827545984,0.25,2,22,1,34606,nli_triplet,test
0.34886754,0.04371809586882591,0.14095527624203313,0.18181818181818182,2,49,0,34608,nli_triplet,test
0.07789762,0.15943226218223572,0.011773261956355242,0.041666666666666664,1,98,0,34611,nli_triplet,test
0.92089397,0.9972553849220276,0.29217939208698346,0.2,4,70,1,34615,ml_paraphrase,test
0.70757836,0.24919383227825165,0.015407652894853744,0.1111111111111111,1,21,1,34619,nli_triplet,test
0.58306116,0.11650855839252472,0.11251256694516776,0.07692307692307693,1,46,0,34623,nli_triplet,test
0.41593596,0.8901891708374023,0.1878696795782799,0.14285714285714285,2,76,1,34627,nli_triplet,test
0.49845642,0.07153772562742233,0.07834903012117558,0.1,1,36,0,34628,nli_triplet,test
0.70981604,0.9165889024734497,0.32885771920052653,0.15,3,99,1,7397,nli_triplet,test
0.83245635,0.604784369468689,0.1683055675640475,0.0,0,68,0,34639,nli_triplet,test
0.61686015,0.17420130968093872,0.46171066920720183,0.1111111111111111,1,24,0,34641,nli_triplet,test
-0.043514043,0.05070352181792259,0.043213620707159,0.0625,1,79,0,13400,nli_triplet,test
0.8179443,0.9869430065155029,0.454047474730107,0.35294117647058826,6,61,1,34649,ml_paraphrase,test
0.20603724,0.33571335673332214,0.06264447792190384,0.08333333333333333,1,37,0,18200,nli_triplet,test
0.50145507,0.8620071411132812,0.34558343322517704,0.19047619047619047,4,91,1,34657,nli_triplet,test
0.52843213,0.9754121899604797,0.015992620895458668,0.07142857142857142,1,64,1,34659,nli_triplet,test
0.23793995,0.04755093902349472,0.05889555988595824,0.16666666666666666,2,37,0,26740,nli_triplet,test
0.60308987,0.9990612864494324,0.0,0.0,0,31,1,8161,nli_triplet,test
0.6242246,0.9906882047653198,0.1344699775201374,0.0625,1,86,1,34669,nli_triplet,test
0.8670604,0.8004717230796814,0.5523356266076768,0.45454545454545453,10,82,1,2388,nli_triplet,test
0.38959622,0.7733985781669617,0.233366812864482,0.09090909090909091,1,38,0,34670,nli_triplet,test
0.13971013,0.5908216238021851,0.0,0.0,0,75,0,226,nli_triplet,test
0.5260917,0.4369065761566162,0.2746207828282817,0.2,4,111,0,2754,nli_triplet,test
0.8732836,0.9869043231010437,0.6467844435881579,0.3125,5,66,1,34676,ml_paraphrase,test
0.879719,0.9909241795539856,0.17853584105295134,0.058823529411764705,1,62,1,34683,ml_paraphrase,test
0.70566493,0.60091632604599,0.18945997226907663,0.05555555555555555,1,70,1,34687,nli_triplet,test
0.94075185,0.9640374779701233,0.5599108637432764,0.5,7,26,1,34688,nli_triplet,test
0.6137644,0.8888826966285706,0.2091326700303579,0.3333333333333333,4,35,1,34690,nli_triplet,test
0.8435349,0.7436916828155518,0.30951193960443757,0.08333333333333333,2,133,1,34696,nli_triplet,test
0.08300957,0.0999009907245636,0.0,0.0,0,95,1,13661,ml_paraphrase,test
0.7348045,0.03572148457169533,0.29023159156252804,0.16666666666666666,2,28,1,9141,nli_triplet,test
0.40711352,0.5535767674446106,0.11925448232522018,0.0,0,41,1,34703,nli_triplet,test
0.9621754,0.9611446261405945,0.5395604170006433,0.30434782608695654,7,90,1,34709,ml_paraphrase,test
0.22526336,0.02141677401959896,0.06976381650257317,0.05555555555555555,1,74,0,6193,nli_triplet,test
2.6192516e-05,0.008812662214040756,0.06232540998126772,0.0,0,110,0,27189,nli_triplet,test
0.93050665,0.962363064289093,0.5807104413577504,0.4,10,101,1,34718,ml_paraphrase,test
0.7308357,0.9207083582878113,0.40911275256212465,0.1,1,55,1,3928,nli_triplet,test
0.74955213,0.12980040907859802,0.44134974231956187,0.2,4,42,0,9026,nli_triplet,test
0.596978,0.03960355743765831,0.0727935160405306,0.0,0,26,0,30092,nli_triplet,test
0.64527714,0.7698578238487244,0.3419958132333834,0.25,3,46,1,3104,nli_triplet,test
0.07039127,0.2175607830286026,0.011615768768927172,0.047619047619047616,1,98,0,34734,nli_triplet,test
0.4294898,0.16715675592422485,0.0,0.0,0,36,1,34628,nli_triplet,test
0.78993845,0.14382348954677582,0.06658297329131377,0.25,2,28,1,34739,nli_triplet,test
0.5499669,0.42916586995124817,0.0,0.0,0,43,0,34740,nli_triplet,test
-0.18080032,0.07480183243751526,0.0,0.0,0,35,0,34741,nli_triplet,test
0.52502567,0.06216426566243172,0.06665985308621011,0.14285714285714285,2,44,0,34746,nli_triplet,test
0.96981734,0.887322187423706,0.9215562773679594,0.2857142857142857,2,21,1,34751,ml_paraphrase,test
0.5682134,0.9250320792198181,0.3507839328136106,0.125,1,24,0,34757,nli_triplet,test
0.22852738,0.5512199401855469,0.0,0.1,1,35,0,22128,nli_triplet,test
0.35976607,0.9700565934181213,0.18600198868188816,0.09090909090909091,1,43,1,34762,nli_triplet,test
0.7298063,0.2554608881473541,0.25992961581475266,0.25,3,60,1,34763,nli_triplet,test
0.23627746,0.04365226626396179,0.0,0.0,0,49,0,24105,nli_triplet,test
0.9205015,0.9392660856246948,0.34997855994648713,0.35294117647058826,6,64,1,15551,nli_triplet,test
0.9128752,0.998676598072052,0.646241400603198,0.26666666666666666,4,45,1,34788,ml_paraphrase,test
0.9469191,0.8908309936523438,0.6630025711811893,0.4090909090909091,9,72,1,34791,ml_paraphrase,test
0.7719668,0.2202320098876953,0.08363968162559805,0.2222222222222222,2,33,1,16734,nli_triplet,test
0.17377569,0.0047314646653831005,0.11762639871378572,0.16666666666666666,1,15,0,34795,nli_triplet,test
0.9557898,0.42212966084480286,0.11331407540663009,0.0,0,29,1,34798,nli_triplet,test
0.11179882,0.3021082878112793,0.0,0.0,0,97,0,34799,ml_paraphrase,test
0.34555823,0.07748012244701385,0.1307777843792828,0.1111111111111111,2,106,0,34804,nli_triplet,test
0.22759447,0.024887923151254654,0.40012812232010725,0.1111111111111111,1,28,0,17547,nli_triplet,test
0.75826657,0.5241236090660095,0.14326277106604865,0.07142857142857142,1,68,0,19815,nli_triplet,test
0.8374792,0.9779963493347168,0.4066121902829577,0.375,6,47,1,34823,stsb_tr,test
0.66042465,0.1006019189953804,0.011640603786107156,0.08333333333333333,1,29,1,34829,nli_triplet,test
0.7577481,0.9479777812957764,0.933686838365578,0.75,6,5,0,34847,nli_triplet,test
0.71875197,0.687874972820282,0.30614295363165644,0.23076923076923078,3,41,1,4351,nli_triplet,test
0.20908305,0.6041178107261658,0.05000489027355477,0.09523809523809523,2,70,0,31841,nli_triplet,test
0.9999999,0.9699291586875916,0.9999999999999998,1.0,6,0,1,34854,nli_triplet,test
0.9062885,0.9165579676628113,0.4936282691997379,0.2857142857142857,2,16,1,34861,nli_triplet,test
0.62890685,0.9778116345405579,0.35624276785103337,0.21739130434782608,5,91,1,2331,nli_triplet,test
0.8335118,0.8836877942085266,0.36341990474462726,0.25,2,20,1,15239,nli_triplet,test
0.3497854,0.013375022448599339,0.0,0.0,0,74,0,34868,ml_paraphrase,test
0.03518422,0.009788219816982746,0.0,0.0,0,57,0,34869,nli_triplet,test
0.54401046,0.5814670920372009,0.0,0.0,0,47,1,34871,nli_triplet,test
0.802214,0.8318197131156921,0.5416201159024154,0.2727272727272727,3,29,1,34873,nli_triplet,test
0.28430772,0.7903238534927368,0.06305119099036686,0.1,1,31,0,4459,nli_triplet,test
0.60290223,0.7076454758644104,0.037668264160510126,0.0625,1,52,0,217,nli_triplet,test
0.27204195,0.2741609513759613,0.0,0.0,0,56,0,34877,nli_triplet,test
0.59053314,0.9801591634750366,0.20396481948894998,0.14285714285714285,1,31,1,429,nli_triplet,test
0.28348815,0.4510785639286041,0.35185016953714654,0.375,3,27,0,33644,nli_triplet,test
0.06258294,0.4909232556819916,0.15462158708599028,0.07692307692307693,1,48,0,34879,nli_triplet,test
0.79469496,0.8201842308044434,0.08913515247482762,0.1,1,42,1,7745,nli_triplet,test
0.94805825,0.9440981149673462,0.676732048417337,0.4444444444444444,4,21,1,34883,nli_triplet,test
0.9383062,0.7915744185447693,0.6698852715020108,0.5,11,28,1,10115,nli_triplet,test
0.04716169,0.7856809496879578,0.019341863878931737,0.1111111111111111,1,36,0,4168,nli_triplet,test
0.3643604,0.003951081074774265,0.0,0.0,0,34,0,34892,nli_triplet,test
0.92545617,0.9967502355575562,0.6857041482974823,0.5,9,87,1,34902,ml_paraphrase,test
0.6351064,0.984104573726654,0.26874466061175406,0.16666666666666666,2,82,1,34904,nli_triplet,test
0.7045938,0.8104907274246216,0.05170043169439204,0.09090909090909091,1,53,1,34907,nli_triplet,test
0.9440659,0.8595057725906372,0.5995512833340702,0.38461538461538464,5,44,1,34913,ml_paraphrase,test
0.51756954,0.3112208843231201,0.026736782403380524,0.03225806451612903,1,158,0,34914,nli_triplet,test
0.30049306,0.05019673332571983,0.04820459942593129,0.0,0,61,0,34915,nli_triplet,test
0.57230496,0.9535076022148132,0.10441215797661506,0.0,0,95,1,34916,ml_paraphrase,test
0.41974524,0.05852947384119034,0.0,0.0,0,101,0,9976,ml_paraphrase,test
0.71227694,0.466619074344635,0.009058324939764878,0.1,1,31,1,27439,nli_triplet,test
0.46897888,0.04126131162047386,0.0,0.0,0,100,0,34935,ml_paraphrase,test
0.37079245,0.2115100920200348,0.04636526263448917,0.1,1,46,0,34941,nli_triplet,test
0.11544336,0.5089718699455261,0.0,0.0,0,73,0,11163,nli_triplet,test
0.45963246,0.1899702548980713,0.0699920507049261,0.038461538461538464,1,99,0,34945,ml_paraphrase,test
0.1494344,0.22243918478488922,0.05942110197474884,0.0,0,119,0,6204,nli_triplet,test
0.5624827,0.09312751144170761,0.07502842834925931,0.13333333333333333,2,41,0,34952,nli_triplet,test
0.9145203,0.644084095954895,0.4856457825661155,0.3076923076923077,4,58,1,34955,nli_triplet,test
0.4678415,0.09892212599515915,0.08419532057135073,0.05263157894736842,1,79,0,13263,nli_triplet,test
0.1417495,0.049829237163066864,0.0,0.0,0,65,0,24953,nli_triplet,test
0.25830996,0.25399497151374817,0.0,0.0,0,76,0,34967,nli_triplet,test
0.5357474,0.9636086225509644,0.3521789282014429,0.2857142857142857,2,22,0,15747,nli_triplet,test
0.7167361,0.854314923286438,0.4260676254781015,0.16666666666666666,2,49,1,34976,nli_triplet,test
0.16011602,0.21912752091884613,0.12251199622330154,0.06666666666666667,1,70,0,34981,nli_triplet,test
0.19618699,0.603915810585022,0.0,0.0,0,60,1,34985,nli_triplet,test
0.38762432,0.06766161322593689,0.0,0.0,0,32,0,34988,nli_triplet,test
0.28964686,0.008374384604394436,0.217485505062131,0.14285714285714285,1,31,0,34993,nli_triplet,test
0.15889916,0.19749321043491364,0.0,0.0,0,124,0,35003,ml_paraphrase,test
0.6387565,0.24785064160823822,0.35902562433505425,0.1111111111111111,1,19,0,35015,nli_triplet,test
0.20405114,0.07632696628570557,0.04861881755539034,0.125,2,49,0,35020,nli_triplet,test
0.9627456,0.38394466042518616,0.3865293083453122,0.13333333333333333,2,55,1,35021,ml_paraphrase,test
0.5763437,0.3299344480037689,0.17509979770614148,0.08695652173913043,2,91,0,2296,nli_triplet,test
0.6902878,0.6312884092330933,0.2517150399546714,0.16666666666666666,2,55,1,35025,nli_triplet,test
0.6933371,0.28467172384262085,0.31593682514993743,0.22727272727272727,5,80,0,3184,nli_triplet,test
0.7855068,0.9650761485099792,0.3445011450476333,0.10526315789473684,2,100,1,35044,nli_triplet,test
0.6742144,0.9843745827674866,0.34134373419683356,0.30434782608695654,7,51,1,6740,ml_paraphrase,test
0.8103851,0.588432788848877,0.4929578326422013,0.09090909090909091,1,47,1,35058,nli_triplet,test
0.94702435,0.9601097106933594,0.35822575059340306,0.2727272727272727,6,84,1,35068,ml_paraphrase,test
0.2737394,0.4987194538116455,0.0,0.0,0,53,1,35072,nli_triplet,test
0.9024341,0.9847020506858826,1.0,0.75,3,15,1,35083,nli_triplet,test
0.6789318,0.8985148072242737,0.0,0.0,0,40,1,35084,nli_triplet,test
0.53012073,0.9270239472389221,0.06349796733589853,0.04,1,90,0,35093,ml_paraphrase,test
0.2373035,0.5370898246765137,0.0,0.0,0,110,1,1912,nli_triplet,test
0.4005371,0.39847370982170105,0.10795812832727814,0.14285714285714285,2,59,0,35102,nli_triplet,test
0.74873555,0.8996250033378601,0.0,0.0,0,30,1,35106,nli_triplet,test
0.8753123,0.9301832318305969,0.671662973981469,0.4375,7,51,1,35107,ml_paraphrase,test
0.7403805,0.8837714195251465,0.15221061193979055,0.125,1,24,1,22461,nli_triplet,test
0.8974079,0.9782723188400269,0.6380853352287478,0.37037037037037035,10,83,1,35114,ml_paraphrase,test
0.4408839,0.04479213431477547,0.0,0.0,0,25,0,35123,nli_triplet,test
0.54740906,0.19671925902366638,0.0,0.0,0,77,0,28578,nli_triplet,test
0.38861233,0.012830070219933987,0.02449481545939922,0.04,1,104,0,35130,ml_paraphrase,test
0.94969016,0.9942544102668762,0.7133852403147353,0.625,10,102,1,35142,ml_paraphrase,test
0.93622386,0.8752691745758057,0.1149102488440277,0.09090909090909091,1,38,1,35148,nli_triplet,test
0.34526297,0.20975199341773987,0.1480859923450059,0.3,3,26,0,25160,nli_triplet,test
0.47071835,0.24577881395816803,0.06107562737593616,0.0,0,66,1,2595,nli_triplet,test
0.62596464,0.571802020072937,0.0804521118324727,0.07692307692307693,1,34,1,35154,nli_triplet,test
0.9108294,0.4930263161659241,0.17347731460674284,0.14285714285714285,1,20,1,35161,nli_triplet,test
0.3675422,0.3696014881134033,0.15189622187099444,0.09090909090909091,1,52,0,35174,nli_triplet,test
0.77939117,0.9077827334403992,0.40597563285434035,0.17391304347826086,4,55,1,35176,ml_paraphrase,test
0.7018213,0.2533300220966339,0.0,0.0,0,65,1,35178,nli_triplet,test
0.29371452,0.005307389888912439,0.05110790297704058,0.0,0,36,0,35188,nli_triplet,test
0.83190477,0.8102003931999207,0.3482451163876203,0.3181818181818182,7,52,1,17161,nli_triplet,test
0.3768226,0.6581858992576599,0.20180156300145924,0.15,3,97,0,35197,nli_triplet,test
0.2353677,0.17093731462955475,0.057846069094798024,0.0625,1,55,0,35203,nli_triplet,test
0.3316562,0.0990830659866333,0.12457583191339788,0.2,3,63,0,35204,nli_triplet,test
0.7041495,0.9707889556884766,0.25858628971161907,0.1,1,28,1,35210,nli_triplet,test
0.1800606,0.033975642174482346,0.020690289817204513,0.047619047619047616,1,100,0,24808,nli_triplet,test
0.50856954,0.13426217436790466,0.13313648707101777,0.16666666666666666,2,36,0,35211,nli_triplet,test
